2025-08-28 13:39:57,581 INFO [coursera_scraper] TEST MODE: Running one query: business (domain_filter=True)
2025-08-28 13:39:58,136 INFO [coursera_scraper] Fetched 50 items on page 0 for query=business (next_cursor=1)
2025-08-28 13:39:58,136 INFO [coursera_scraper] Reached max_pages=1, stopping
2025-08-28 13:39:58,136 INFO [coursera_scraper] TEST MODE fetched 50 items for query=business
2025-08-28 13:39:58,137 INFO [coursera_scraper] DB now has 142 courses (total). Showing up to 10 most recent:
2025-08-28 13:39:58,137 INFO [coursera_scraper]  - s12n~QQ5c1Vt_TuSo7yidEbTkPw | IBM Data Management | /professional-certificates/ibm-data-manager
2025-08-28 13:39:58,137 INFO [coursera_scraper]  - s12n~S78b9n86Soahj5JwJ7Pl9w | Generative AI for Data Analysts | /specializations/generative-ai-for-data-analysts
2025-08-28 13:39:58,137 INFO [coursera_scraper]  - s12n~0ze2VRAEQL-hrMmGeKPGsw | Generative AI for Data Scientists | /specializations/generative-ai-for-data-scientists
2025-08-28 13:39:58,137 INFO [coursera_scraper]  - course~unfSix6kEfC5wQ7Ux-t3bw | Introduction to AI | /learn/google-introduction-to-ai
2025-08-28 13:39:58,137 INFO [coursera_scraper]  - s12n~npjdd85-EemphArdzWLJyg | IBM AI Engineering | /professional-certificates/ai-engineer
2025-08-28 13:39:58,137 INFO [coursera_scraper]  - s12n~XvFLWP2uEeqmKw5GnbMYDw | Introduction to Finance and Accounting | /specializations/finance-accounting
2025-08-28 13:39:58,137 INFO [coursera_scraper]  - s12n~F-h1g0w7EeWeOApO_l5R1w | Python for Everybody | /specializations/python
2025-08-28 13:39:58,137 INFO [coursera_scraper]  - s12n~zn_b0Y_lEeqE2Q5NANyNFw | IBM AI Foundations for Business | /specializations/ibm-ai-foundations-for-business
2025-08-28 13:39:58,137 INFO [coursera_scraper]  - course~fxgoIcbTEeqZOA5eKDHL-w | Foundations of Project Management | /learn/project-management-foundations
2025-08-28 13:39:58,137 INFO [coursera_scraper]  - course~Rr-BeG1UEe6ZoQ5WeLvw3w | Generative AI for Everyone | /learn/generative-ai-for-everyone
2025-08-28 13:40:10,137 INFO [coursera_scraper] TEST MODE: Running one query: business (domain_filter=True)
2025-08-28 13:40:10,654 INFO [coursera_scraper] Fetched 50 items on page 0 for query=business (next_cursor=1)
2025-08-28 13:40:10,654 INFO [coursera_scraper] Reached max_pages=1, stopping
2025-08-28 13:40:10,654 INFO [coursera_scraper] TEST MODE fetched 50 items for query=business
2025-08-28 13:40:10,655 INFO [coursera_scraper] DB now has 142 courses (total). Showing up to 10 most recent:
2025-08-28 13:40:10,655 INFO [coursera_scraper]  - s12n~QQ5c1Vt_TuSo7yidEbTkPw | IBM Data Management | /professional-certificates/ibm-data-manager
2025-08-28 13:40:10,655 INFO [coursera_scraper]  - s12n~S78b9n86Soahj5JwJ7Pl9w | Generative AI for Data Analysts | /specializations/generative-ai-for-data-analysts
2025-08-28 13:40:10,655 INFO [coursera_scraper]  - s12n~0ze2VRAEQL-hrMmGeKPGsw | Generative AI for Data Scientists | /specializations/generative-ai-for-data-scientists
2025-08-28 13:40:10,655 INFO [coursera_scraper]  - course~unfSix6kEfC5wQ7Ux-t3bw | Introduction to AI | /learn/google-introduction-to-ai
2025-08-28 13:40:10,655 INFO [coursera_scraper]  - s12n~npjdd85-EemphArdzWLJyg | IBM AI Engineering | /professional-certificates/ai-engineer
2025-08-28 13:40:10,655 INFO [coursera_scraper]  - s12n~XvFLWP2uEeqmKw5GnbMYDw | Introduction to Finance and Accounting | /specializations/finance-accounting
2025-08-28 13:40:10,655 INFO [coursera_scraper]  - s12n~F-h1g0w7EeWeOApO_l5R1w | Python for Everybody | /specializations/python
2025-08-28 13:40:10,655 INFO [coursera_scraper]  - s12n~zn_b0Y_lEeqE2Q5NANyNFw | IBM AI Foundations for Business | /specializations/ibm-ai-foundations-for-business
2025-08-28 13:40:10,655 INFO [coursera_scraper]  - course~fxgoIcbTEeqZOA5eKDHL-w | Foundations of Project Management | /learn/project-management-foundations
2025-08-28 13:40:10,655 INFO [coursera_scraper]  - course~Rr-BeG1UEe6ZoQ5WeLvw3w | Generative AI for Everyone | /learn/generative-ai-for-everyone
2025-08-28 13:48:05,917 INFO [coursera_scraper] TEST MODE: Running one query: computer-science (domain_filter=True)
2025-08-28 13:48:08,127 INFO [coursera_scraper] Fetched 500 items on page 0 for query=computer-science (next_cursor=1)
2025-08-28 13:48:08,128 INFO [coursera_scraper] Reached max_pages=1, stopping
2025-08-28 13:48:08,129 INFO [coursera_scraper] TEST MODE fetched 500 items for query=computer-science
2025-08-28 13:48:08,129 INFO [coursera_scraper] DB now has 563 courses (total). Showing up to 10 most recent:
2025-08-28 13:48:08,130 INFO [coursera_scraper]  - s12n~bk4QvR_5TD-gB9IwJgv6oQ | Financial Management | /specializations/business-financial-management
2025-08-28 13:48:08,130 INFO [coursera_scraper]  - s12n~DhiZkjN0TIiyaf7skG_ULA | Business Analyst (ECBA) Certificate Preparation  | /specializations/business-analyst-ecba-certification-preparation
2025-08-28 13:48:08,130 INFO [coursera_scraper]  - course~PI-xSbH_Ee2d3wo_DItpEw | Narrative Economics | /learn/narrative-economics
2025-08-28 13:48:08,130 INFO [coursera_scraper]  - course~Exn6t_SUEe2OqwqhrYNGhQ | Introduction to Large Language Models | /learn/introduction-to-large-language-models
2025-08-28 13:48:08,130 INFO [coursera_scraper]  - course~-TDPq2UJEe2piwrmyBNtEQ | Put It to Work: Prepare for Cybersecurity Jobs | /learn/prepare-for-cybersecurity-jobs
2025-08-28 13:48:08,130 INFO [coursera_scraper]  - course~dZEaNbNjEeurEQ7HpnWdKw | AI Strategy and Governance | /learn/wharton-ai-strategy-governance
2025-08-28 13:48:08,130 INFO [coursera_scraper]  - course~_u6gQDK6EeycGBKEuRb8CQ | Calculus for Machine Learning and Data Science | /learn/machine-learning-calculus
2025-08-28 13:48:08,130 INFO [coursera_scraper]  - course~r0GnHOZaEees-Q6jQMxlrg | What is Data Science?  | /learn/what-is-datascience
2025-08-28 13:48:08,130 INFO [coursera_scraper]  - course~YZB4KwRgEemMVw7xXzWiVg | Reducing Gun Violence in America: Evidence for Change | /learn/gun-violence
2025-08-28 13:48:08,130 INFO [coursera_scraper]  - s12n~qq9MIGMFEeayMBJXAbQCnw | Dynamic Public Speaking | /specializations/public-speaking
2025-08-28 13:48:10,287 INFO [coursera_scraper] TEST MODE: Running one query: business (domain_filter=True)
2025-08-28 13:48:11,982 INFO [coursera_scraper] Fetched 500 items on page 0 for query=business (next_cursor=1)
2025-08-28 13:48:11,983 INFO [coursera_scraper] Reached max_pages=1, stopping
2025-08-28 13:48:11,984 INFO [coursera_scraper] TEST MODE fetched 500 items for query=business
2025-08-28 13:48:11,985 INFO [coursera_scraper] DB now has 563 courses (total). Showing up to 10 most recent:
2025-08-28 13:48:11,985 INFO [coursera_scraper]  - s12n~bk4QvR_5TD-gB9IwJgv6oQ | Financial Management | /specializations/business-financial-management
2025-08-28 13:48:11,985 INFO [coursera_scraper]  - s12n~DhiZkjN0TIiyaf7skG_ULA | Business Analyst (ECBA) Certificate Preparation  | /specializations/business-analyst-ecba-certification-preparation
2025-08-28 13:48:11,985 INFO [coursera_scraper]  - course~PI-xSbH_Ee2d3wo_DItpEw | Narrative Economics | /learn/narrative-economics
2025-08-28 13:48:11,985 INFO [coursera_scraper]  - course~Exn6t_SUEe2OqwqhrYNGhQ | Introduction to Large Language Models | /learn/introduction-to-large-language-models
2025-08-28 13:48:11,985 INFO [coursera_scraper]  - course~-TDPq2UJEe2piwrmyBNtEQ | Put It to Work: Prepare for Cybersecurity Jobs | /learn/prepare-for-cybersecurity-jobs
2025-08-28 13:48:11,985 INFO [coursera_scraper]  - course~dZEaNbNjEeurEQ7HpnWdKw | AI Strategy and Governance | /learn/wharton-ai-strategy-governance
2025-08-28 13:48:11,985 INFO [coursera_scraper]  - course~_u6gQDK6EeycGBKEuRb8CQ | Calculus for Machine Learning and Data Science | /learn/machine-learning-calculus
2025-08-28 13:48:11,985 INFO [coursera_scraper]  - course~r0GnHOZaEees-Q6jQMxlrg | What is Data Science?  | /learn/what-is-datascience
2025-08-28 13:48:11,985 INFO [coursera_scraper]  - course~YZB4KwRgEemMVw7xXzWiVg | Reducing Gun Violence in America: Evidence for Change | /learn/gun-violence
